,Additions_to_Regular_Salary,Additions_to_Salary__Projected_Expenses,After_School_and_Student_Activities,Ancillary_Support_Services_All_Funds,Assistant_Principals,Attendance__Outreach_Services,Building_Maintenance,Building_Services_All_Funds,Central_Administration_All_Funds,Central_Instructional_Support_All_Funds,Central_Leadership,Classroom_Instruction_All_Funds,Computer_System_Support_School_Level,Contracted_Instructional_Services,Counseling_Services,Custodial_Services,Debt_Service,Direct_Services_to_Schools,District,Drug_Prevention_Programs,Education_Paraprofessionals,Energy,Field_Support_All_Funds,Field_Support_Costs,Food_Services,Instructional_Offices,Instructional_Supplies_and_Equipment,Instructional_Support_Srcs_All_Funds,Instructional_Support_and_Administration_All_Funds,LeadershipSupervisionSupport_All_Funds,Leases,Librarians_and_Library_Books,Operational_Offices,Other_Classroom_Staff,Other_Field_Support_Costs_All_Funds,Other_SystemWide_Obligations_All_Funds,Parent_Involvement_Activities,Principals,Professional_Development,Projected_Expenses,Referral_and_Evaluation_Services_All_Funds,Related_Services,Retiree_Health_and_Welfare,Sabbaticals_Leaves_Termination_Pay,School,School_Safety,Secretaries_School_Aides__Other_Support_Staff,Special_Commissioner_for_Investigation,Summer_and_Evening_School,Supervisors,Supplies_Materials_Equipment_Telephones,SystemWide_Costs,SystemWide_Obligations,Teachers,Text_Books,Title_1,Total,Transportation
K028,2,198,431,2194,1360,642,381,3424,370,81,34,11623,83,238,391,20,899,23997,16,,420,3,198,328,862,71,309,3249,317,3309,3021,13,264,2,11,1339,181,808,632,1,238,1366,432,8,K028,307,1003,8,62,7,131,451,1339,9884,63,Yes,26114,942
K035,2,162,344,1715,731,600,528,2588,372,80,34,9211,83,177,593,1516,899,21555,16,,279,544,162,318,742,73,177,5217,303,2662,,503,265,2,15,1339,351,957,1403,5,875,2454,432,8,K035,307,458,8,5,396,120,453,1339,6609,56,Yes,23665,583
K040,2,153,123,1898,500,24,349,2350,371,83,34,8847,83,147,713,1267,899,18253,16,,724,735,153,364,705,72,115,3269,323,1737,,276,265,2,41,1339,235,574,196,1,476,1699,432,38,K040,307,546,8,204,9,109,454,1339,7127,55,Yes,20409,803
K057,2,157,520,999,816,206,310,1703,371,79,34,10966,83,192,66,1015,899,20110,16,,3,378,157,324,295,73,129,2752,314,3531,,448,265,2,11,1339,290,875,1252,1,66,1604,432,8,K057,307,1001,8,381,519,322,451,1339,8484,77,Yes,22224,314
K081,2,190,271,3122,419,290,222,1559,374,87,34,11944,83,153,320,993,899,22304,16,136,1055,344,190,334,1183,74,244,4097,242,1393,,13,265,2,92,1339,191,469,1785,1,1101,1788,432,89,K081,307,410,8,94,13,82,462,1339,8544,55,Yes,24438,1549
K243,2,374,268,2043,559,176,397,1684,371,84,34,11840,83,182,408,1108,899,23498,16,,314,179,374,497,841,73,113,5484,480,2073,,334,264,2,18,1339,207,555,915,1,1238,3188,432,15,K243,307,856,8,39,15,87,456,1339,9870,71,Yes,25789,812
K262,2,255,208,1912,505,24,398,2250,373,85,34,9890,83,244,427,1170,899,18782,16,,116,682,255,512,794,73,280,2608,475,1867,,13,265,2,37,1339,214,549,789,1,629,1106,432,34,K262,307,714,8,18,9,90,458,1339,8367,62,Yes,21091,728
K267,3,204,351,1691,351,77,686,2125,375,85,34,11032,83,441,484,943,899,22304,16,,508,496,204,502,579,75,222,4163,306,3089,,8,265,2,196,1339,264,757,907,1,493,2495,432,192,K267,307,1413,8,217,409,159,460,1339,8641,87,Yes,24604,722
K308,2,210,189,1774,616,22,284,1730,371,79,34,10298,83,135,673,911,899,19608,16,20,426,535,210,337,562,72,59,3997,314,1600,,9,264,2,23,1339,285,325,435,1,549,2260,432,21,K308,307,555,8,7,10,94,450,1339,9142,83,Yes,21734,822
K309,2,360,138,2405,527,663,252,1149,370,83,34,13457,83,219,428,705,899,23947,16,,904,192,360,227,806,72,87,4159,217,2418,,361,264,141,10,1339,215,598,1059,1,693,2021,432,7,K309,307,1108,8,5,66,119,453,1339,10577,104,Yes,25966,1210
K335,2,281,131,2497,503,305,221,1010,374,87,34,10909,83,150,934,648,899,21047,16,181,312,140,281,437,699,74,76,4489,334,1861,,318,265,2,102,1339,195,515,1491,1,730,2012,432,99,K335,307,745,8,6,13,85,461,1339,8498,57,Yes,23283,1409
K385,2,165,133,1515,863,172,310,1629,375,88,34,12506,83,146,1336,942,899,23946,16,,205,378,165,407,612,77,92,4994,342,3137,,14,264,2,65,1339,302,1032,664,1,1105,1946,432,62,K385,307,1098,8,10,17,127,464,1339,11288,87,Yes,26156,513
K393,2,90,298,945,127,252,445,1505,371,78,34,9436,83,131,573,657,899,15844,16,,6,402,90,381,325,73,98,2833,333,1034,1,243,264,2,48,1339,343,412,1050,1,495,872,432,45,K393,307,386,8,130,10,99,449,1339,7709,69,Yes,18013,230
K455,3,175,590,815,780,387,382,1829,372,79,34,7252,83,438,518,936,899,14678,16,40,88,509,175,425,215,74,246,2723,312,1885,1,79,263,53,113,1339,58,138,318,1,337,792,432,109,K455,307,513,8,108,164,290,450,1339,5790,133,Yes,16892,210
K498,2,138,427,853,938,874,532,4389,373,80,34,6221,83,126,606,866,899,16753,16,,3,304,138,351,286,75,93,2350,339,2801,2687,93,264,2,12,1339,152,504,149,1,69,221,432,9,K498,307,906,8,60,258,195,454,1339,5615,81,Yes,18897,177
K534,2,108,380,1540,681,183,559,1856,372,81,34,10300,83,258,642,904,899,19899,16,,497,393,108,333,504,73,412,3202,321,2895,,14,264,2,12,1339,407,912,1001,1,73,1517,432,10,K534,307,632,8,11,480,190,453,1339,7977,130,Yes,22024,646
K584,2,194,438,1091,746,1178,221,1010,375,87,34,10510,83,158,1077,648,899,19627,16,,4,140,194,505,447,76,39,4310,476,2512,,14,265,2,29,1339,289,914,716,1,78,1249,432,26,K584,307,693,8,13,17,143,462,1339,9477,87,Yes,21933,255
K594,2,58,536,1272,70,191,349,2353,368,71,34,8769,83,111,153,1268,899,15304,16,,199,735,58,278,702,70,101,1303,268,1548,1,12,263,2,11,1339,248,795,599,1,55,119,432,8,K594,307,589,8,67,7,88,439,1339,7604,75,Yes,17360,180
K627,2,81,907,1663,69,712,188,1462,367,77,34,6484,83,235,899,997,899,15504,16,,619,277,81,247,522,69,200,3606,237,2208,,8,264,2,10,1339,28,1409,1308,1,50,1010,432,7,K627,307,527,8,5,11,193,444,1339,3966,142,Yes,17534,751
K628,2,59,276,1169,69,340,528,2588,363,69,34,8831,83,111,59,1516,899,15866,16,,297,544,59,212,675,66,762,1129,202,2090,,11,262,2,10,1339,42,1289,339,1,36,375,432,7,K628,307,482,8,14,3,247,432,1339,7242,54,Yes,17848,105
K636,2,158,397,2034,798,426,188,1462,371,83,34,9400,83,179,501,997,899,18586,16,,523,277,158,324,1223,72,192,3237,313,2295,,14,265,2,12,1339,320,915,1193,1,597,995,432,9,K636,307,474,8,26,7,101,454,1339,7182,89,Yes,20704,421
K688,2,149,250,816,518,854,310,1632,372,78,34,9325,83,233,642,943,899,17129,16,,3,378,149,248,303,73,557,2270,238,2937,1,12,264,2,10,1339,32,1719,443,1,60,431,432,8,K688,307,436,8,109,9,253,450,1339,7780,185,Yes,19166,124
K002,6,205,307,1504,443,250,839,2622,373,81,34,10893,83,381,526,1304,899,21012,17,192,237,478,205,400,737,73,199,3986,246,1803,,7,265,0,154,1339,232,544,630,1,514,1966,432,147,K002,392,605,8,20,15,196,453,1339,9365,56,Yes,23205,292
K006,2,182,66,1763,580,227,508,1432,371,84,34,9753,83,390,236,669,899,17082,17,,347,256,182,319,633,72,143,2555,299,1397,,205,264,0,20,1339,122,315,511,1,104,1801,432,17,K006,359,410,8,15,7,85,454,1339,8082,60,Yes,19194,689
K012,2,282,277,2053,93,148,1008,2359,371,82,34,13896,83,242,191,969,899,25089,17,,783,381,282,496,931,71,343,5107,289,1393,,7,266,0,207,1339,328,777,1687,1,1600,2563,432,204,K012,307,367,8,28,5,150,453,1339,10635,170,Yes,27377,732
K022,2,237,171,2792,300,216,575,1903,372,85,34,10805,83,385,251,932,899,21050,17,34,782,395,237,261,826,73,83,3914,238,1400,,0,265,0,22,1339,281,389,686,1,317,2644,432,20,K022,371,575,8,208,16,121,458,1339,8553,108,Yes,23107,1513
K061,2,125,212,1144,386,163,391,1281,369,75,34,8813,83,139,239,562,899,14368,17,15,134,329,125,249,363,71,68,2007,235,997,,124,264,0,14,1339,134,199,267,1,161,1083,432,11,K061,337,315,8,236,7,91,444,1339,7787,57,Yes,16399,362
K091,2,231,107,2728,11,394,178,700,374,89,34,10547,83,130,416,515,899,19060,17,,561,7,231,446,810,75,60,3815,320,1039,,12,265,0,127,1339,122,410,372,1,530,2247,432,124,K091,372,293,8,9,208,118,463,1339,9335,66,Yes,21308,1463
K092,2,227,136,1477,769,75,527,1526,369,80,34,9697,83,145,423,715,899,16693,17,128,280,284,227,470,735,70,70,2057,287,1710,,218,265,0,183,1339,262,364,588,1,181,851,432,180,K092,307,478,8,108,6,93,450,1339,8222,67,Yes,18952,352
K138,2,215,236,1519,366,245,401,1295,369,76,34,9414,83,117,191,643,899,15516,17,,328,251,215,327,616,71,81,2159,235,913,,131,264,0,92,1339,208,233,366,1,254,1025,432,89,K138,369,217,8,36,6,91,445,1339,8301,55,Yes,17626,451
K161,2,156,107,1265,193,56,271,980,369,76,34,8441,83,126,109,500,899,13209,17,,558,208,156,292,534,71,38,1373,277,995,,158,264,0,15,1339,102,262,469,1,366,633,432,12,K161,307,303,8,25,138,98,445,1339,6987,81,Yes,15285,341
K167,2,232,132,1834,339,23,325,1674,371,84,34,10316,83,134,527,939,899,18918,17,,321,411,232,283,613,72,119,3363,276,1498,,6,264,0,7,1339,157,385,529,1,745,1779,432,4,K167,307,654,8,45,19,102,455,1339,9097,65,Yes,20994,832
K181,2,183,120,1668,404,153,396,1183,369,76,34,8828,83,122,242,584,899,15199,17,,277,204,183,286,660,71,42,2336,238,1002,,105,264,0,48,1339,76,187,247,1,277,1467,432,45,K181,353,321,8,53,7,83,445,1339,7915,67,Yes,17269,571
K189,2,153,351,1434,382,129,281,875,368,75,34,7684,83,124,192,423,899,12679,17,,87,171,153,309,536,70,237,1598,254,936,,107,264,0,55,1339,80,182,689,1,320,525,432,52,K189,350,183,8,29,73,116,443,1339,6349,62,Yes,14770,465
K191,2,198,235,2307,650,467,437,2021,371,83,34,9778,83,619,478,1167,899,20707,17,,797,417,198,269,737,72,272,4225,235,2178,,6,264,0,35,1339,448,802,176,1,951,1647,432,32,K191,307,482,8,26,13,232,454,1339,7829,52,Yes,22769,1181
K221,2,245,89,2017,596,203,685,2177,371,82,34,11476,83,146,490,902,899,19703,17,134,542,590,245,401,675,72,49,2290,303,1499,,228,265,0,98,1339,158,367,412,1,234,981,432,95,K221,307,440,8,9,6,89,453,1339,10034,57,Yes,21897,952
K241,2,233,226,1868,603,125,264,1555,369,80,34,9517,83,118,222,907,899,17752,17,,216,385,233,346,593,71,202,3056,270,1524,,208,264,0,77,1339,150,337,547,1,571,1763,432,74,K241,307,486,8,13,6,92,449,1339,8147,66,Yes,19886,885
K246,3,153,197,1502,814,186,465,1644,373,82,34,11267,83,372,485,837,899,19881,17,,107,342,153,354,762,74,170,3183,257,2131,,178,265,0,97,1339,171,352,1211,1,375,1768,432,94,K246,336,579,8,109,185,202,455,1339,9060,60,Yes,22028,321
K249,2,179,267,1670,439,172,275,1219,369,80,34,7749,83,157,126,590,899,14135,17,,319,355,179,303,919,70,106,1993,291,1324,,6,265,0,11,1339,211,281,390,1,272,945,432,8,K249,307,512,8,12,4,88,449,1339,6645,116,Yes,16225,361
K289,2,226,114,2081,545,145,408,1517,372,85,34,11328,83,130,358,688,899,21226,17,113,411,421,226,240,658,73,41,4439,234,1635,,233,265,0,6,1339,211,334,348,1,498,2999,432,3,K289,307,647,8,18,12,97,457,1339,10073,75,Yes,23262,1034
K316,2,230,443,1819,586,708,293,2075,370,83,34,12237,83,184,380,1143,899,24484,17,,617,640,230,559,658,72,525,5717,232,2406,,6,264,0,328,1339,266,735,648,1,1601,2320,432,325,K316,307,727,8,15,12,345,453,1339,10148,93,Yes,26835,772
K334,2,140,830,1124,816,214,360,1692,372,82,34,8679,83,397,5,806,899,17491,17,,32,526,140,306,430,74,224,2893,297,2963,,7,264,0,9,1339,281,902,1578,1,40,1523,432,6,K334,307,582,8,9,480,183,455,1339,6265,167,Yes,19591,305
K340,2,96,167,1380,366,23,411,1258,369,75,34,7962,83,116,580,623,899,14168,17,,2,224,96,237,578,70,85,1611,229,1862,,7,264,0,8,1339,382,751,300,1,17,441,432,5,K340,456,600,8,8,4,140,444,1339,7389,55,Yes,16188,263
K352,2,201,287,1129,783,376,315,1540,371,80,34,10996,83,405,598,704,899,18840,17,186,156,521,201,326,511,72,104,3187,319,1785,,293,264,0,8,1339,187,511,1092,1,29,1525,432,5,K352,307,374,8,66,8,110,451,1339,8766,114,Yes,20955,229
K353,2,156,447,1396,1099,666,293,2030,375,87,34,12291,83,382,704,1097,899,22443,17,,707,640,156,375,543,76,273,2933,316,3636,,7,265,0,59,1339,430,1468,1212,1,50,636,432,56,K353,307,974,8,9,13,82,463,1339,9610,92,Yes,24619,463
K354,2,236,304,1511,721,318,360,1691,375,85,34,9961,83,125,512,806,899,19591,17,,352,526,236,268,540,75,97,3612,262,2579,,6,265,0,6,1339,273,817,1913,1,638,1568,432,3,K354,307,508,8,9,410,123,459,1339,7405,53,Yes,21657,582
K375,2,187,232,1912,562,89,315,1541,369,81,34,9004,83,377,480,704,899,17823,17,,353,521,187,334,835,71,195,3406,306,1773,,6,264,0,29,1339,154,355,735,1,657,1795,432,26,K375,307,483,8,9,198,175,450,1339,7255,75,Yes,19946,687
K382,2,130,378,922,519,39,348,1387,367,71,34,7373,83,89,708,772,899,13708,17,,2,265,130,351,322,71,42,2124,270,1773,1,57,262,0,81,1339,127,431,201,1,22,850,432,78,K382,307,673,8,145,6,143,438,1339,6658,180,Yes,15836,210
K394,2,154,72,1541,498,279,439,1509,370,75,34,9197,83,118,388,668,899,15611,17,,405,402,154,327,598,70,59,1920,286,1290,,174,265,0,41,1339,108,340,319,1,22,1051,432,38,K394,376,371,8,222,5,77,445,1339,7844,55,Yes,17721,485
K397,2,241,294,1592,898,132,228,897,371,82,34,9361,83,215,386,418,899,16230,17,,5,250,241,219,737,71,114,1959,208,2180,,362,265,0,11,1339,68,565,769,1,13,1065,432,8,K397,437,463,8,58,5,250,453,1339,7779,59,Yes,18241,335
K398,2,394,77,2502,921,499,632,2646,373,88,34,12221,83,141,661,1248,899,25472,17,,426,766,394,333,720,75,74,5551,249,2159,,6,264,0,84,1339,209,598,529,1,1036,3069,432,81,K398,405,498,8,10,11,131,462,1339,10950,85,Yes,27605,1294
K399,2,110,357,1259,332,112,367,839,367,77,34,7535,83,224,295,311,899,12610,17,,268,161,110,290,632,69,159,1314,282,1553,,233,264,0,9,1339,134,415,265,1,12,404,432,6,K399,307,713,8,21,3,89,444,1339,6311,55,Yes,14683,238
K408,2,64,742,759,621,125,348,1387,368,73,34,8014,83,93,726,773,899,14972,17,,17,265,64,305,228,71,164,2421,247,2327,1,54,263,0,58,1339,248,721,387,1,28,553,432,55,K408,307,854,8,9,6,125,441,1339,7168,121,Yes,17057,142
K484,2,183,133,2302,11,891,1008,2333,371,79,34,9511,83,112,546,944,899,19726,17,,2,381,183,302,494,73,37,3413,293,1984,,0,264,0,9,1339,11,1233,770,1,37,1795,432,6,K484,307,432,8,53,11,297,450,1339,8443,94,Yes,21816,1419
K489,2,122,277,812,1294,670,253,6213,368,72,34,8265,83,1152,616,1036,899,21482,17,,0,417,122,416,280,70,118,2130,264,3938,4508,6,263,0,152,1339,280,785,266,1,57,229,432,149,K489,307,1314,8,111,409,136,439,1339,6523,89,Yes,23676,142
K524,2,113,442,1148,485,514,420,1525,368,75,34,9400,83,530,744,820,899,16507,17,,0,283,113,288,516,70,890,2765,272,1557,1,59,264,0,16,1339,367,479,782,1,8,689,432,13,K524,307,450,8,111,1,141,443,1339,6919,107,Yes,18577,243
K528,2,65,330,850,486,170,420,1525,371,77,34,7699,83,229,500,820,899,13929,17,,1,283,65,315,291,73,474,1606,217,2186,1,72,264,0,98,1339,231,545,796,1,23,351,432,95,K528,307,793,8,81,111,250,448,1339,5957,89,Yes,16031,170
K531,2,187,456,1025,408,306,351,1172,370,75,34,7575,83,389,1006,592,899,14969,17,,8,228,187,226,307,72,198,3102,219,1907,1,313,264,0,6,1339,178,604,123,1,142,1014,432,3,K531,433,729,8,82,6,160,445,1339,6384,78,Yes,16978,203
K533,2,65,421,791,377,232,351,1172,371,78,34,9084,83,435,817,592,899,15645,17,,2,228,65,291,185,73,384,2726,277,1806,1,7,264,0,14,1339,443,530,332,1,28,785,432,11,K533,307,509,8,91,218,172,449,1339,7720,112,Yes,17723,216
K537,2,141,1077,791,892,813,348,1386,371,77,34,6638,83,115,577,772,899,15990,17,,36,265,141,229,186,73,29,4626,221,2408,1,52,264,0,8,1339,206,562,387,1,867,1085,432,5,K537,307,639,8,98,57,258,449,1339,5836,86,Yes,18006,216
K539,2,125,624,728,882,419,348,1387,371,77,34,7547,83,166,546,773,899,14761,17,,120,265,125,229,201,73,94,2478,223,2495,1,61,263,292,6,1339,214,590,379,1,28,647,432,3,K539,307,554,8,91,38,432,448,1339,6276,68,Yes,16776,138
K543,2,89,290,849,468,159,348,1387,367,69,34,7043,83,100,559,773,899,12421,17,151,0,265,89,233,323,69,56,1512,226,1540,1,55,264,0,7,1339,181,431,201,1,8,165,432,4,K543,307,547,8,71,1,94,436,1339,6473,87,Yes,14428,137
K544,2,104,197,846,695,312,351,1172,369,75,34,8906,83,433,688,592,899,15789,17,162,103,228,104,230,210,72,162,2537,223,2223,1,6,263,0,6,1339,125,500,496,1,904,150,432,3,K544,307,914,8,63,8,106,444,1339,7560,83,Yes,17801,246
K546,2,68,190,724,869,369,351,1172,366,69,34,6315,83,93,760,592,899,11980,17,,0,228,68,165,159,69,59,1720,159,1982,1,6,263,241,6,1339,214,561,473,1,9,177,432,3,K546,307,422,8,47,2,128,435,1339,5309,87,Yes,13919,175
K547,2,112,214,912,492,396,420,1525,370,74,34,8626,83,117,566,821,899,15624,17,,29,283,112,219,312,72,131,2372,213,2077,1,66,264,232,6,1339,182,538,537,1,370,644,432,3,K547,307,888,8,108,6,153,445,1339,7295,111,Yes,17626,211
K548,2,120,266,912,920,23,420,1525,369,74,34,7776,83,118,456,821,899,14392,17,,2,283,120,219,303,72,235,1483,212,2576,1,74,264,0,7,1339,294,551,312,1,18,425,432,4,K548,307,999,8,66,6,100,443,1339,6883,86,Yes,16393,220
K568,2,164,723,712,1793,948,636,11780,371,76,34,9929,83,240,1634,2007,899,30864,17,383,1,848,164,267,199,72,528,4110,262,4168,8289,628,265,0,5,1339,350,1148,1605,1,16,57,432,2,K568,307,1027,8,49,4,197,448,1339,6790,88,Yes,32917,124
K587,3,208,205,1656,449,268,341,1474,372,79,34,9473,83,386,665,766,899,18923,17,200,120,367,208,233,658,73,110,4191,226,1921,,328,265,0,7,1339,192,584,565,1,784,1877,432,3,K587,307,454,8,9,337,96,452,1339,7899,56,Yes,20946,609
K590,2,85,223,735,1077,62,334,1154,366,68,34,6243,83,128,520,584,899,10972,17,,0,235,85,230,183,69,101,1109,224,1646,1,125,264,0,6,1339,96,230,225,1,6,202,432,3,K590,307,259,8,138,1,79,434,1339,5440,86,Yes,12975,163
K600,2,150,336,946,952,214,209,668,371,76,34,8007,83,108,505,351,899,13891,17,44,4,107,150,223,227,72,178,2128,196,1991,1,78,264,66,27,1339,44,145,391,1,129,856,432,24,K600,307,792,8,64,5,98,447,1339,7008,109,Yes,15899,330
K625,2,278,269,906,1075,664,471,1883,378,87,35,9276,83,401,694,1013,899,18516,17,115,7,397,278,351,305,77,199,3345,324,2827,1,9,266,191,26,1339,278,590,532,1,414,911,432,23,K625,307,798,8,287,199,165,464,1339,7565,86,Yes,20670,212
K751,2,171,732,878,69,24,2095,4868,368,71,34,12285,83,245,1587,1809,899,25730,19,,2,963,171,239,317,71,1499,2667,228,4862,1,14,263,2,10,1339,128,2694,774,1,112,84,432,7,K751,307,1957,8,6,7,136,439,1339,9401,342,Yes,27747,171
K770,2,31,2253,2686,11,23,632,2646,367,77,34,8756,83,270,224,1248,899,22812,17,,24,766,31,304,941,70,502,4991,297,3701,,0,263,0,7,1339,12,1656,359,1,26,2454,432,4,K770,307,1776,8,10,6,251,444,1339,7195,396,Yes,24899,1356
K066,2,87,105,1899,213,82,269,1240,367,72,34,7613,83,94,364,692,899,13608,18,122,131,279,87,286,705,69,154,1699,198,1069,,6,264,0,88,1339,132,297,313,1,24,870,432,85,K066,380,433,8,33,47,79,439,1339,6815,67,Yes,15671,731
K068,2,155,271,1383,568,280,243,1355,372,80,34,9226,83,382,401,707,899,16690,18,82,193,405,155,292,586,73,297,2885,247,1685,,125,265,0,44,1339,105,230,629,1,260,1486,432,41,K068,307,369,8,95,404,113,452,1339,7448,58,Yes,18772,408
K114,2,155,149,1697,437,133,401,1273,369,80,34,8679,83,122,183,619,899,15415,18,65,359,253,155,251,637,71,64,2462,246,1148,,178,264,0,5,1339,160,269,119,1,486,1286,432,2,K114,307,336,8,15,6,100,450,1339,7763,58,Yes,17454,671
K115,2,99,102,1741,351,77,413,1054,367,76,34,7226,83,132,96,457,899,12488,18,,268,184,99,324,797,69,175,1285,241,1083,,6,264,0,84,1339,84,179,403,1,231,695,432,81,K115,307,410,8,57,29,114,443,1339,6131,55,Yes,14594,554
K135,2,142,122,2294,428,300,386,1950,369,79,34,7855,83,111,335,823,899,16095,18,,210,346,142,410,587,70,85,2504,265,1350,395,336,264,0,145,1339,110,267,753,1,295,1341,432,142,K135,307,533,8,20,7,114,448,1339,6196,144,Yes,18291,1317
K208,2,153,134,1388,576,137,217,1343,368,79,34,7891,83,141,213,789,899,14614,18,,178,337,153,204,589,70,188,2433,198,1407,,196,264,0,6,1339,119,358,705,1,231,1599,432,3,K208,307,383,8,43,7,83,447,1339,6382,58,Yes,16604,410
K211,2,143,339,1535,627,169,850,2068,368,74,34,8272,83,93,303,762,899,17527,18,92,284,456,143,241,557,71,104,4241,230,1268,,128,263,0,11,1339,171,259,966,1,436,2731,432,9,K211,307,256,8,78,10,116,442,1339,6526,92,Yes,19549,588
K219,2,199,134,1599,546,196,252,1824,371,84,34,9413,83,132,549,784,899,17689,18,,242,98,199,609,706,73,104,2948,291,1706,689,5,264,0,318,1339,121,286,182,1,526,1422,432,315,K219,372,609,8,12,170,95,455,1339,8552,184,Yes,20093,439
K233,2,181,48,1566,265,102,268,1471,370,81,34,9054,83,150,197,851,899,15773,18,,414,353,181,363,604,71,39,2273,300,1229,,223,264,0,63,1339,140,297,540,1,500,1286,432,60,K233,307,528,8,11,31,108,451,1339,7621,57,Yes,17925,572
K235,2,61,52,1227,489,67,478,1761,366,70,34,7189,83,120,194,768,899,12710,18,68,149,313,61,188,516,68,85,1297,173,1175,202,7,263,0,15,1339,117,166,566,1,157,641,432,12,K235,307,433,8,15,4,82,436,1339,6191,56,Yes,14673,322
K244,2,210,118,2297,382,148,310,1529,371,82,34,9048,83,110,340,861,899,21387,18,,342,358,210,237,581,72,39,6913,210,1389,,160,264,0,26,1339,91,253,569,1,461,5754,432,23,K244,307,392,8,117,280,83,453,1339,7656,56,Yes,23415,1327
K268,2,185,152,1825,412,23,336,1444,372,82,34,9120,83,124,232,765,899,16739,18,,243,343,185,351,831,72,31,2560,285,1606,,255,266,0,66,1339,141,390,687,1,346,1666,432,63,K268,307,634,8,113,8,162,454,1339,7610,57,Yes,18883,604
K272,2,208,366,2120,536,298,253,918,371,84,34,9862,83,117,589,533,899,17994,18,,607,133,208,440,850,73,51,3681,282,1204,,171,264,0,158,1339,100,287,396,1,286,2042,432,155,K272,307,287,8,124,11,84,455,1339,8331,66,Yes,20227,881
K276,2,168,96,1461,272,87,351,938,369,80,34,9177,83,108,147,479,899,15661,18,,177,108,168,337,645,71,82,2749,272,1168,,141,264,0,65,1339,91,256,466,1,400,1928,432,62,K276,307,428,8,8,117,95,449,1339,8093,103,Yes,17785,427
K279,2,161,136,2186,503,75,329,1729,369,81,34,8946,83,116,384,870,899,19107,18,,95,530,161,374,658,71,156,4563,208,1522,,229,264,0,166,1339,137,316,422,1,520,3311,432,163,K279,307,614,8,5,8,82,450,1339,7850,76,Yes,21270,1139
K285,2,151,131,1193,553,106,416,1515,369,75,34,7757,83,103,415,684,899,13502,18,,97,414,151,246,472,70,51,1693,234,1193,,66,264,0,12,1339,185,223,238,1,211,644,432,9,K285,307,327,8,96,8,83,443,1339,7045,60,Yes,15531,332
K366,2,105,356,1939,11,24,179,623,371,79,34,11395,83,173,630,441,899,19267,18,,2,3,105,262,667,72,180,3182,256,2022,,405,264,0,7,1339,399,1011,356,1,50,1724,432,4,K366,307,844,8,23,13,142,450,1339,10147,108,Yes,21318,883
K500,2,272,525,767,1529,667,432,1767,370,79,34,8065,83,261,485,835,899,21307,18,207,37,499,272,386,130,75,82,6162,357,4274,1,459,260,0,29,1339,326,645,108,1,1379,2572,432,26,K500,307,1443,8,210,461,197,448,1339,6847,60,No,23479,248
K563,2,250,600,1272,504,152,415,2255,370,76,34,9514,83,117,632,1362,899,18434,18,,3,477,250,295,661,71,223,3140,218,2002,1,5,264,0,77,1339,190,596,305,1,920,646,432,74,K563,307,739,8,300,8,155,446,1339,8495,66,Yes,20513,221
K566,2,153,369,1008,449,77,341,1913,369,74,34,6520,83,133,1110,943,899,14803,18,,7,627,153,360,324,72,172,2820,305,2390,1,18,262,0,55,1339,234,693,614,1,237,793,432,52,K566,307,762,8,29,185,302,443,1339,5459,88,Yes,16944,294
K567,2,69,758,853,475,627,341,1913,371,78,34,8295,83,268,684,943,899,16849,18,,67,627,69,393,244,74,793,3817,351,1902,1,6,263,0,42,1339,337,630,184,1,238,1173,432,39,K567,307,438,8,67,14,345,449,1339,6824,86,Yes,19030,220
K569,2,48,545,907,34,70,415,2255,369,74,34,8318,83,118,441,1362,899,15118,18,,2,477,48,404,321,72,162,1678,322,1912,1,5,263,0,82,1339,240,713,550,1,33,349,432,80,K569,307,670,8,57,354,142,444,1339,7342,82,Yes,17305,197
K576,2,50,305,735,896,242,341,1913,369,74,34,8048,83,122,639,943,899,15116,18,,10,627,50,340,170,72,588,2094,299,2276,1,5,263,0,41,1339,126,669,801,1,294,488,432,38,K576,307,435,8,73,8,268,443,1339,6330,119,Yes,17238,176
K578,2,36,479,666,669,199,341,1913,367,71,34,9060,83,522,661,943,899,17472,18,,2,627,36,253,105,70,715,2244,208,3554,1,0,263,0,44,1339,416,891,625,2,287,201,432,40,K578,307,1374,8,83,516,104,438,1339,7029,82,Yes,19501,172
K581,2,81,353,1564,11,153,533,1667,371,81,34,11389,83,120,743,819,899,19557,18,,7,315,81,351,785,73,106,2895,338,1961,,7,263,0,13,1339,289,838,2600,1,55,1302,432,10,K581,307,527,8,115,488,97,452,1339,8358,76,Yes,21698,389
K588,2,77,131,1223,495,279,776,1663,369,76,34,9521,83,130,292,668,899,16171,18,,173,219,77,301,491,71,181,1777,295,1911,,6,263,0,6,1339,182,570,294,1,201,692,432,3,K588,307,758,8,23,9,79,445,1339,8628,85,Yes,18256,343
K589,2,69,183,627,630,368,533,1669,371,77,34,8851,83,106,493,820,899,15033,18,,2,315,69,314,79,73,52,1636,307,2181,1,6,263,0,6,1339,278,889,304,1,152,162,432,3,K589,307,395,8,49,11,256,448,1339,8237,97,Yes,17133,159
