,Additions_to_Regular_Salary,Additions_to_Salary__Projected_Expenses,After_School_and_Student_Activities,Ancillary_Support_Services_All_Funds,Assistant_Principals,Attendance__Outreach_Services,Building_Maintenance,Building_Services_All_Funds,Central_Administration_All_Funds,Central_Instructional_Support_All_Funds,Central_Leadership,Classroom_Instruction_All_Funds,Computer_System_Support_School_Level,Contracted_Instructional_Services,Counseling_Services,Custodial_Services,Debt_Service,Direct_Services_to_Schools,District,Drug_Prevention_Programs,Education_Paraprofessionals,Energy,Field_Support_All_Funds,Field_Support_Costs,Food_Services,Instructional_Offices,Instructional_Supplies_and_Equipment,Instructional_Support_Srcs_All_Funds,Instructional_Support_and_Administration_All_Funds,LeadershipSupervisionSupport_All_Funds,Leases,Librarians_and_Library_Books,Operational_Offices,Other_Classroom_Staff,Other_Field_Support_Costs_All_Funds,Other_SystemWide_Obligations_All_Funds,Parent_Involvement_Activities,Principals,Professional_Development,Projected_Expenses,Referral_and_Evaluation_Services_All_Funds,Related_Services,Retiree_Health_and_Welfare,Sabbaticals_Leaves_Termination_Pay,School,School_Safety,Secretaries_School_Aides__Other_Support_Staff,Special_Commissioner_for_Investigation,Summer_and_Evening_School,Supervisors,Supplies_Materials_Equipment_Telephones,SystemWide_Costs,SystemWide_Obligations,Teachers,Text_Books,Title_1,Total,Transportation
K001,4,74,43,1286,487,27,412,1830,341,58,40,8939,89,24,321,613,747,15130,15,4,462,177,74,285,732,66,130,1654,255,1346,628,120,235,1,30,1200,169,209,637,1,292,796,445,25,K001,304,517,8,35,7,127,399,1200,7447,84,Yes,17013,161
K010,5,125,185,1676,28,27,429,1299,341,59,39,9029,89,37,216,674,747,18212,15,4,310,195,125,269,592,67,95,4701,256,1381,,30,235,1,13,1200,189,325,495,1,563,3518,445,7,K010,304,899,8,36,12,117,401,1200,7956,68,Yes,20081,691
K015,5,85,182,2773,28,194,416,1811,347,66,40,12591,89,27,622,1093,747,23357,15,4,1110,303,85,295,1053,72,150,4618,268,1478,,10,236,1,27,1200,234,559,1214,1,839,2542,445,21,K015,304,788,8,125,16,87,413,1200,9884,68,Yes,25265,1328
K024,5,95,96,1841,403,27,355,1388,345,63,40,10715,89,548,217,747,747,19342,15,4,228,285,95,278,843,69,446,3894,266,1410,,10,236,1,12,1200,566,294,1043,1,585,2399,445,7,K024,304,589,8,183,12,113,408,1200,8182,73,Yes,21228,605
K027,5,152,727,3169,2085,288,419,3483,357,70,42,18628,89,913,1261,2637,747,41887,15,503,669,426,152,371,1345,79,520,9953,344,6501,2,23,237,1,26,1200,381,2660,3528,1,1496,5296,445,20,K027,304,1445,8,303,114,197,427,1200,12568,102,Yes,43885,1432
K029,4,71,101,1000,500,29,328,1097,332,52,37,8263,89,13,87,575,747,13734,15,4,255,193,71,257,309,62,123,1746,244,1557,,9,233,1,13,1200,148,349,256,1,557,820,445,8,K029,304,497,8,36,7,204,384,1200,7478,90,No,15575,298
K032,6,185,541,4188,482,27,487,2034,347,70,40,12127,89,103,1260,1193,747,39341,15,4,1415,353,185,291,641,73,153,18126,276,2681,,386,235,1,16,1200,516,670,2297,1,1224,14554,445,10,K032,304,944,8,215,439,147,417,1200,7439,118,Yes,41249,3154
K038,2,66,383,2054,324,250,345,1012,341,57,39,8788,89,16,231,345,747,16580,15,2,632,322,66,252,860,66,97,2898,249,1762,,6,235,7,4,1200,213,409,713,0,460,1358,445,1,K038,303,508,8,16,355,165,398,1200,7236,66,Yes,18430,802
K039,4,77,90,1029,28,27,381,1162,331,51,37,8294,89,35,661,482,747,14030,15,4,262,156,77,287,278,61,94,1765,242,1704,144,37,233,1,45,1200,230,619,157,1,41,712,445,40,K039,461,618,8,19,343,97,383,1200,7623,66,No,15900,201
K051,4,81,161,758,335,27,363,1115,330,46,37,6753,89,13,430,593,747,11193,15,4,97,159,81,361,110,61,57,1533,286,953,,114,232,1,75,1200,96,217,195,1,171,643,445,70,K051,304,299,8,29,6,95,375,1200,6160,88,No,13129,255
K058,5,104,75,1326,251,27,421,1442,333,54,37,8554,89,28,356,837,747,15622,15,4,458,183,104,328,358,63,328,3002,303,1195,,49,233,1,25,1200,136,316,314,1,427,1977,445,20,K058,304,485,8,4,9,133,387,1200,7306,66,No,17536,575
K088,5,96,104,1539,764,27,438,1509,344,59,40,9055,89,45,179,804,747,17514,15,4,145,267,96,347,512,70,86,3405,310,1911,,137,235,1,36,1200,76,273,623,1,646,2368,445,30,K088,304,452,8,156,301,120,403,1200,7789,71,Yes,19464,634
K094,4,76,226,1271,290,27,329,935,340,56,40,8113,89,91,143,440,747,12848,15,4,134,166,76,352,699,65,574,1180,324,1274,,94,235,1,28,1200,93,204,274,1,323,364,445,23,K094,304,668,8,68,5,106,396,1200,6821,56,Yes,14796,179
K107,4,103,316,1093,28,27,414,1392,332,52,37,9074,89,71,72,759,747,15126,15,4,212,219,103,253,389,62,361,2355,243,1110,,15,233,1,10,1200,321,468,332,1,705,909,445,5,K107,304,519,8,2,8,88,384,1200,7979,101,No,16963,311
K124,4,81,104,2111,476,27,421,1311,343,58,40,9750,89,25,454,634,747,17142,15,4,689,256,81,363,895,67,143,2154,312,1735,,499,236,1,51,1200,276,658,673,1,53,1236,445,46,K124,304,483,8,107,8,111,402,1200,7541,73,Yes,19106,823
K130,4,98,124,1577,307,27,362,1236,342,56,40,8981,89,106,465,722,747,15378,15,4,250,153,98,273,923,66,287,2168,250,1318,,10,235,1,23,1200,158,391,876,1,346,1043,445,18,K130,388,475,8,39,6,139,398,1200,7344,66,Yes,17248,177
K131,4,94,127,1238,359,27,329,1018,341,57,40,8284,89,81,201,522,747,13344,15,56,266,167,94,355,668,66,116,1598,311,1113,,134,235,1,44,1200,225,266,561,1,380,582,445,39,K131,304,379,8,95,5,103,397,1200,6965,65,Yes,15297,177
K136,4,90,259,1263,743,248,430,1210,344,58,40,11979,89,651,343,553,747,19054,15,2,107,228,90,568,593,69,579,1893,361,2619,,117,235,0,207,1200,139,431,988,1,114,787,445,202,K136,303,776,8,250,483,186,402,1200,9218,69,Yes,21224,277
K146,5,92,90,2300,295,58,414,1123,334,56,37,8894,89,19,184,549,747,17299,15,4,169,160,92,269,261,64,83,3926,251,964,,110,232,1,18,1200,146,373,687,1,633,2810,445,13,K146,395,157,8,28,11,127,390,1200,7698,98,No,19158,1556
K154,4,120,189,1290,372,112,337,1383,333,53,37,9144,89,124,120,834,747,15666,15,4,224,211,120,256,403,62,133,2155,245,1573,,4,233,1,11,1200,160,462,308,1,344,1226,445,5,K154,304,597,8,11,9,133,385,1200,8271,68,No,17507,495
K169,4,89,70,1356,426,34,329,965,343,58,40,9080,89,86,205,471,747,14619,15,68,430,165,89,327,803,67,424,1754,314,1375,,127,236,1,13,1200,181,205,497,1,324,872,445,8,K169,304,595,8,42,8,141,401,1200,7403,70,Yes,16547,160
K172,5,96,544,1337,567,30,362,1377,344,63,40,8484,89,33,246,823,747,15638,15,4,137,193,96,275,727,69,250,2688,265,1656,,10,235,1,11,1200,224,404,635,1,595,1045,445,5,K172,304,576,8,64,13,97,407,1200,7255,101,Yes,17520,217
K230,4,98,95,1488,282,27,374,1840,340,57,40,9014,89,23,247,715,747,15727,15,4,203,195,98,272,672,66,119,2265,254,1022,556,92,235,1,18,1200,187,192,504,1,418,1287,445,14,K230,304,425,8,37,9,115,397,1200,7955,81,Yes,17596,423
K261,5,98,77,1670,224,27,352,756,338,57,39,8459,89,22,173,204,747,14443,15,4,373,201,98,325,558,66,100,2315,309,1145,,137,234,1,15,1200,115,276,526,1,430,1489,445,10,K261,304,497,8,28,13,134,395,1200,7195,76,Yes,16363,719
K295,5,85,122,1756,384,27,329,1032,341,60,39,9098,89,22,334,570,747,17444,15,4,193,132,85,364,644,68,152,4013,259,1460,,10,234,1,105,1200,217,513,278,1,911,2398,445,99,K295,304,455,8,87,10,99,402,1200,8285,71,Yes,19410,719
K321,4,84,10,779,389,62,329,881,331,52,37,7673,89,15,357,413,747,12647,15,4,170,140,84,420,150,62,94,2162,243,1067,,129,232,1,178,1200,77,188,172,1,321,1329,445,173,K321,304,300,8,20,7,184,383,1200,6971,102,No,14651,236
K429,5,71,498,774,383,182,438,1506,344,56,40,9774,89,770,730,754,747,17307,15,167,32,313,71,433,186,71,101,3153,421,2030,2,121,233,12,12,1200,160,604,856,1,384,1034,445,7,K429,304,620,8,130,228,195,401,1200,7682,69,Yes,19341,195
K442,6,79,436,1814,28,218,492,2038,349,67,40,14969,89,382,618,1193,747,25152,15,4,280,353,79,447,649,74,98,4527,324,1726,,11,235,1,123,1200,436,882,1535,1,133,2681,445,116,K442,304,689,8,50,20,107,416,1200,12541,70,Yes,27215,772
K443,5,119,95,1008,345,27,329,999,341,54,40,8763,89,34,255,538,747,13878,15,4,8,132,119,313,404,67,254,1727,300,1262,,10,234,1,13,1200,187,485,642,1,62,1096,445,8,K443,304,310,8,34,13,110,396,1200,7700,80,Yes,15787,211
K447,4,142,253,1064,625,27,376,1413,332,48,37,7153,89,95,415,855,747,15668,15,4,8,182,142,267,277,62,68,4228,234,1667,,10,233,1,33,1200,157,420,926,1,54,3319,445,28,K447,304,266,8,13,147,209,380,1200,5960,72,No,17516,395
K448,5,79,150,1138,506,27,414,1126,345,59,39,9167,89,164,611,550,747,15493,15,4,86,160,79,264,266,72,95,2461,253,1523,2,82,233,1,12,1200,226,336,605,1,268,1173,445,5,K448,304,569,8,98,16,97,404,1200,7931,105,Yes,17362,479
K462,3,74,192,1012,647,108,387,1769,343,53,40,8485,89,13,519,756,747,15453,15,123,126,623,74,381,318,70,153,2267,260,1846,2,82,234,,121,1200,147,424,749,0,370,809,445,118,K462,303,591,8,5,7,178,397,1200,7266,92,Yes,17430,301
K463,4,101,205,1003,326,38,387,1845,345,54,40,9453,89,14,778,833,747,16355,15,4,355,623,101,317,282,71,167,1921,301,2032,2,91,234,1,16,1200,174,568,291,1,52,670,445,11,K463,304,767,8,321,205,166,399,1200,8121,92,Yes,18271,328
K464,5,66,111,1140,431,313,387,1845,343,54,40,8361,89,54,529,833,747,14849,15,4,7,623,66,318,306,70,191,1574,300,1863,2,84,234,1,19,1200,186,494,1270,1,56,375,445,13,K464,304,606,8,68,233,98,397,1200,6561,124,Yes,16764,441
K497,5,56,291,997,1146,397,438,1506,343,54,40,10139,89,809,863,754,747,18470,15,4,260,313,56,433,367,70,409,3030,301,2742,2,119,233,1,132,1200,205,539,579,1,166,1104,445,126,K497,304,947,8,80,11,99,398,1200,7806,76,Yes,20501,237
K519,5,74,267,691,905,285,354,1490,344,55,40,8630,89,461,905,929,747,16194,15,129,314,205,74,319,107,71,101,3161,302,2149,2,169,233,1,17,1200,200,355,450,1,477,898,445,12,K519,304,728,8,52,12,150,399,1200,6981,101,Yes,18113,191
K520,4,77,656,845,30,712,390,3131,344,52,40,10249,89,14,1619,770,747,21165,15,4,17,199,77,251,263,70,208,3680,241,3182,1773,4,234,1,10,1200,299,1007,820,1,49,342,445,5,K520,304,1948,8,1,7,190,396,1200,9074,110,Yes,23012,190
K529,4,353,903,842,866,336,444,4610,340,48,39,14945,89,4825,519,751,747,25572,15,4,14,292,353,310,262,67,53,2122,301,2699,3123,15,234,1,9,1200,268,990,771,1,30,61,445,5,K529,304,455,8,42,4,384,387,1200,9112,113,Yes,27469,188
K530,5,77,234,824,428,397,432,1257,343,53,40,7318,89,410,858,762,747,14258,15,4,9,61,77,311,260,70,46,2888,298,1895,2,10,234,1,12,1200,198,603,481,1,523,673,445,7,K530,304,748,8,40,8,107,396,1200,6229,92,Yes,16165,172
K656,2,92,272,731,1102,233,377,1465,338,47,39,6682,89,8,494,779,747,13515,15,6,2,308,92,353,174,66,41,1410,250,3135,2,18,233,,103,1200,110,381,145,0,25,271,445,100,K656,303,991,8,1,261,400,385,1200,6279,190,Yes,15454,164
K667,5,58,502,1147,908,27,329,1337,343,53,39,7107,89,18,714,100,747,14739,15,4,7,907,58,252,550,69,157,2383,242,2708,2,240,234,1,10,1200,263,632,568,1,66,807,445,5,K667,304,928,8,1,10,229,396,1200,5856,258,Yes,16587,203
K676,3,56,637,2528,1097,21,419,887,352,67,42,13040,89,83,24,42,747,23016,15,2,662,426,56,311,818,74,79,2845,306,3659,,7,236,,5,1200,37,1325,770,1,84,2040,445,1,K676,306,881,8,1,11,345,419,1200,11203,236,Yes,24946,1315
K698,4,118,206,789,1064,700,330,4544,340,48,40,14105,89,5697,689,103,747,26097,15,4,16,2,118,311,290,67,184,2620,302,3921,4109,11,234,1,9,1200,311,1409,663,1,30,679,445,5,K698,304,1275,8,99,4,169,388,1200,7317,116,Yes,27996,106
K821,4,69,246,1230,372,27,430,1287,343,55,40,7620,89,82,274,629,747,13650,15,4,111,228,69,255,506,68,265,1606,245,1838,,102,235,1,10,1200,170,453,620,1,335,548,445,5,K821,409,622,8,3,194,197,398,1200,6351,86,Yes,15503,225
K005,4,137,322,2083,399,175,331,1535,342,57,40,9690,89,90,781,806,747,19302,16,2,594,399,137,350,971,67,268,4065,312,1792,,315,235,1,38,1200,186,485,819,1,791,1807,445,33,K005,304,786,8,26,7,114,399,1200,7463,114,Yes,21251,719
K021,3,84,197,1416,255,203,339,1220,342,57,40,8456,89,30,397,594,747,14118,16,0,288,287,84,301,630,67,50,1831,293,1113,,183,235,,8,1200,192,315,421,1,209,634,445,5,K021,306,410,8,3,7,126,399,1200,7412,68,Yes,16018,391
K025,4,132,253,1893,1055,118,343,1648,342,57,40,13212,89,208,721,1025,747,24353,16,2,876,280,132,398,812,67,781,4445,314,3023,,10,235,1,84,1200,255,556,1491,1,491,2604,445,79,K025,304,1158,8,125,6,248,399,1200,9621,98,Yes,26350,689
K026,5,59,128,2170,494,55,412,1341,346,61,41,11032,89,65,277,681,747,19088,16,2,226,248,59,336,754,69,104,2587,320,1898,,10,236,1,17,1200,221,591,1830,5,397,1507,445,7,K026,304,663,8,67,10,140,407,1200,8659,70,Yes,21031,1024
K028,4,210,408,1981,1215,572,410,5614,341,55,40,10892,89,434,503,99,747,25172,16,2,377,,210,321,862,66,384,3226,309,3249,5105,56,235,1,12,1200,328,764,422,1,46,1367,445,7,K028,304,1028,8,16,6,236,396,1200,9112,90,Yes,27089,727
K035,5,103,374,1443,650,556,330,2422,344,57,40,9068,89,83,506,1649,747,20027,16,2,277,442,103,357,733,69,86,4661,309,2330,,493,235,1,48,1200,341,959,1595,1,874,2009,445,43,K035,304,187,8,115,415,118,401,1200,6349,69,Yes,21985,317
K040,5,96,404,2197,449,33,458,2034,343,59,40,8563,89,55,653,1229,747,18504,16,2,869,347,96,328,883,68,335,3873,315,1742,,262,235,1,13,1200,270,574,548,1,447,2063,445,7,K040,304,574,8,71,9,137,402,1200,6356,66,Yes,20434,921
K057,5,79,654,867,785,143,515,1969,343,56,40,11182,89,185,626,1134,747,20788,16,2,7,320,79,729,317,69,302,2924,307,3767,,458,234,1,422,1200,360,873,1892,1,206,932,445,416,K057,304,1035,8,571,528,547,399,1200,7697,67,Yes,23117,157
K081,4,83,159,2267,360,235,355,1716,344,60,40,10511,89,39,309,937,747,20104,16,46,473,423,83,394,1126,68,82,4097,330,1431,,9,235,1,64,1200,198,482,1646,1,915,2235,445,59,K081,304,461,8,110,11,117,404,1200,8080,70,Yes,22101,748
K243,5,95,237,1837,407,40,333,1820,344,60,40,12120,89,57,377,1177,747,21580,16,2,563,310,95,371,861,68,168,4229,317,1480,,347,235,1,54,1200,238,576,1578,1,1209,2127,445,49,K243,304,389,8,42,12,96,404,1200,9298,67,Yes,23554,583
K262,4,142,362,2046,502,168,366,1924,343,58,40,9285,89,65,397,1249,747,17597,16,2,271,309,142,328,820,67,303,2249,312,1950,,10,235,1,16,1200,243,571,1124,1,436,642,445,11,K262,304,769,8,28,7,101,401,1200,7414,68,Yes,19525,833
K267,5,74,546,1541,521,77,400,2058,347,61,41,10424,89,450,658,1089,747,21520,16,2,318,568,74,330,519,72,101,4789,316,2634,,12,235,1,14,1200,293,678,868,1,756,2457,445,8,K267,304,955,8,321,327,153,408,1200,8251,101,Yes,23458,629
K308,5,59,163,1677,721,87,404,1649,343,55,40,9949,89,37,547,951,747,18539,16,116,498,294,59,332,478,68,47,3553,306,1652,,6,235,1,26,1200,248,306,340,1,446,1946,445,21,K308,304,519,8,60,13,94,398,1200,8891,68,Yes,20469,806
K309,5,92,415,2459,28,595,333,1889,344,59,40,12068,89,149,356,1196,747,22565,16,2,1119,360,92,868,1005,68,189,4138,756,1919,,344,236,135,112,1200,165,668,723,1,626,1980,445,107,K309,304,1082,8,27,11,130,403,1200,9227,156,Yes,25036,1061
K335,4,162,289,2221,462,255,331,1233,344,60,40,10042,89,35,851,642,747,19812,16,186,442,260,162,339,723,68,72,4018,329,2136,,284,235,1,10,1200,248,522,1326,1,698,1492,445,5,K335,304,752,8,79,285,115,404,1200,7737,64,Yes,21754,1106
K385,5,99,474,1289,720,503,515,1916,346,60,40,11028,89,56,835,1081,747,21854,16,322,188,320,99,377,617,71,125,4812,315,2710,,11,235,1,62,1200,303,894,874,1,610,1765,445,56,K385,304,982,8,5,14,100,406,1200,9641,127,Yes,23837,279
K393,5,80,440,890,640,444,412,1343,342,53,39,8147,89,141,259,682,747,14403,16,2,7,248,80,401,268,69,102,2194,301,1750,2,219,233,1,100,1200,176,487,904,3,155,719,445,92,K393,304,497,8,1,9,117,394,1200,6646,125,Yes,16398,229
K455,5,127,308,818,647,345,423,1556,345,56,40,7808,89,672,544,806,747,14264,16,29,154,325,127,495,300,72,139,2350,381,1606,2,67,234,92,114,1200,64,109,323,1,301,758,445,108,K455,304,468,8,112,229,152,401,1200,6150,99,Yes,16360,125
K498,5,198,580,762,1257,699,405,4133,346,56,40,7682,89,441,940,761,747,18659,15,4,7,394,198,347,177,72,341,2683,303,3202,2573,263,234,1,44,1200,154,646,613,1,68,237,445,38,K498,304,980,8,144,7,311,402,1200,5747,123,Yes,20608,192
K534,5,68,225,1589,655,487,343,1716,344,58,40,11771,89,206,585,1094,747,20878,16,2,530,280,68,324,807,69,365,2827,311,2906,,11,235,1,13,1200,308,892,1596,1,80,1140,445,7,K534,304,1203,8,12,12,144,402,1200,8974,76,Yes,22804,389
K584,5,101,384,1114,546,896,331,1344,346,58,41,10632,89,162,813,753,747,18845,16,282,122,260,101,348,487,70,460,3481,310,2174,,18,235,1,38,1200,253,773,1040,1,70,783,445,32,K584,304,667,8,1,11,178,403,1200,8684,144,Yes,20795,234
K594,4,77,798,1456,28,61,458,2036,343,51,40,9347,89,36,71,1229,747,16283,16,2,225,347,77,251,887,69,224,1402,241,1966,2,9,235,1,10,1200,326,1039,285,1,45,99,445,5,K594,304,802,8,105,7,92,394,1200,8354,106,Yes,18128,176
K627,2,278,583,2185,5,705,330,1521,341,57,40,7096,89,96,1018,799,747,17070,16,0,676,392,278,263,856,66,270,3162,259,2827,,4,235,,4,1200,50,1772,1579,0,36,771,445,1,K627,306,710,8,14,6,334,398,1200,4252,205,Yes,18931,934
K628,4,80,524,1212,28,399,330,1945,335,48,39,8058,89,33,26,1173,747,15224,16,2,549,442,80,284,725,61,169,1090,274,2839,,7,235,1,9,1200,50,1782,477,1,14,76,445,4,K628,304,813,8,2,3,213,383,1200,6753,66,Yes,17090,95
K636,5,68,499,1506,685,48,330,1885,344,58,41,9312,89,38,379,1163,747,18132,16,2,451,392,68,303,835,68,523,2975,292,2386,,11,236,1,10,1200,308,855,1087,1,543,1196,445,5,K636,304,740,8,58,9,97,402,1200,7076,68,Yes,20037,278
K688,8,50,384,810,5,182,515,1841,343,54,39,7914,89,33,20,1005,747,14506,16,0,411,320,50,306,322,70,875,809,294,3082,2,50,233,10,12,1200,28,1727,380,3,49,147,445,1,K688,303,749,8,1,8,594,397,1200,5625,530,Yes,16408,96
K002,5,78,775,1672,440,84,405,2239,345,57,41,13182,89,434,380,1194,747,24299,17,173,55,641,78,242,710,69,168,5357,231,1771,,10,235,1,11,1200,304,579,662,0,632,3008,445,5,K002,304,562,8,298,15,175,402,1200,11368,187,Yes,26143,568
K006,3,81,206,1847,522,178,408,1355,343,58,40,9531,89,412,239,673,747,17171,17,0,266,274,81,304,714,68,113,2894,293,1464,,205,235,,11,1200,188,338,646,1,244,1839,445,7,K006,306,421,8,93,7,177,402,1200,7696,100,Yes,19076,738
K012,2,90,444,2374,535,125,530,1876,342,56,40,12842,89,289,214,903,747,24619,17,0,717,444,90,293,883,67,658,5539,289,1898,,6,235,,4,1200,309,719,1964,1,1356,3092,445,1,K012,306,411,8,10,5,228,398,1200,9083,116,Yes,26510,1095
K022,2,105,125,2649,598,29,413,1770,345,60,41,11127,89,87,289,893,747,21346,17,134,664,465,105,292,920,69,156,3905,262,1789,,6,236,,30,1200,340,412,722,0,354,2634,445,27,K022,306,652,8,187,9,118,405,1200,9226,79,Yes,23243,1334
K061,5,89,192,1103,426,125,357,1133,339,51,40,8898,89,482,246,572,747,14312,17,61,119,204,89,229,353,66,126,2027,219,1062,,116,234,1,9,1200,152,211,392,1,179,1073,445,4,K061,304,329,8,117,7,89,390,1200,7475,69,Yes,16131,356
K091,5,83,190,2579,322,154,342,1008,345,60,40,10592,89,51,371,492,747,18910,17,1,550,174,83,355,821,69,236,3444,286,1204,,9,236,1,70,1200,186,287,598,0,538,2003,445,64,K091,364,473,8,45,9,113,405,1200,9033,69,Yes,20871,1305
K092,2,74,155,1565,725,29,443,1567,341,55,40,9803,89,16,427,854,747,16701,17,110,249,270,74,299,784,66,74,1843,287,1850,,208,235,,12,1200,269,360,641,1,193,661,445,9,K092,391,603,8,25,4,158,396,1200,8523,66,Yes,18596,300
K138,4,89,381,1762,360,294,584,1497,341,51,40,10681,89,27,313,671,747,17568,17,1,397,242,89,252,780,66,117,2540,218,998,,137,235,1,34,1200,163,256,463,0,377,1012,445,29,K138,404,277,8,6,5,100,392,1200,9468,67,Yes,19412,489
K161,2,159,121,1255,170,57,336,862,341,50,40,8224,89,20,136,482,747,12802,17,0,573,44,159,329,584,66,99,1351,275,950,,132,235,,54,1200,103,266,628,1,394,539,445,51,K161,306,272,8,5,130,112,391,1200,6680,87,Yes,14721,277
K167,5,149,137,1717,173,447,495,1727,343,58,40,10325,89,77,539,950,747,19170,17,140,298,282,149,357,673,68,122,3885,246,1367,,273,235,1,111,1200,153,444,665,0,732,1735,445,106,K167,304,611,8,23,11,129,401,1200,8797,69,Yes,21128,651
K181,5,103,155,1779,383,130,379,1164,341,52,40,9217,89,57,339,527,747,15736,17,58,267,258,103,328,712,66,108,2414,221,1060,,135,235,1,107,1200,119,202,396,0,288,1325,445,102,K181,359,364,8,67,7,104,394,1200,8113,74,Yes,17657,618
K189,4,101,283,1518,411,69,395,1003,341,51,40,7884,89,29,190,438,747,12989,17,1,92,170,101,252,618,65,262,1447,210,1036,,112,235,1,42,1200,154,198,703,0,291,458,445,37,K189,349,286,8,29,5,136,391,1200,6588,68,Yes,14832,463
K191,2,145,154,2150,663,138,333,2055,346,60,41,11480,89,562,517,1181,747,21713,17,0,796,541,145,371,816,69,195,3520,262,2362,,7,236,,110,1200,665,890,385,0,472,1572,445,107,K191,306,587,8,46,8,216,406,1200,9423,68,Yes,23690,939
K221,5,179,120,1884,573,134,402,1546,342,57,40,10450,89,70,499,833,747,17747,17,109,479,311,179,297,629,67,77,2213,280,1475,,201,235,1,17,1200,154,353,447,0,255,942,445,12,K221,304,438,8,13,7,103,399,1200,9094,68,Yes,19643,862
K241,5,130,304,1788,631,116,353,1469,342,57,40,9702,89,46,278,900,747,17660,17,1,152,216,130,246,648,67,325,3027,223,1544,,207,235,1,23,1200,154,325,838,0,511,1664,445,18,K241,304,483,8,70,7,98,399,1200,7997,66,Yes,19505,747
K246,5,85,266,1481,789,87,406,1803,346,60,40,13590,89,490,494,955,747,22692,17,28,21,442,85,249,772,70,367,3337,235,2396,,195,236,1,14,1200,250,375,1433,0,415,1795,445,8,K246,304,703,8,160,382,147,406,1200,10854,70,Yes,24546,315
K249,2,95,253,1749,417,71,340,1259,342,57,40,8145,89,244,140,670,747,14576,17,0,293,248,95,309,1012,66,86,1784,292,1544,,6,236,,17,1200,101,297,450,1,301,918,445,14,K249,306,627,8,20,4,200,399,1200,6930,116,Yes,16484,342
K289,2,139,206,2095,459,29,415,1315,344,60,40,10209,89,32,333,621,747,19661,17,103,402,280,139,265,701,69,100,4324,261,1579,,212,235,,4,1200,203,315,358,0,455,2995,445,1,K289,306,634,8,10,8,163,404,1200,9005,90,Yes,21530,999
K316,2,137,117,1977,176,897,504,1996,345,59,41,14047,89,164,533,1108,747,25763,17,0,1090,384,137,561,644,69,547,5650,494,1956,,16,235,,67,1200,352,766,1171,0,1563,2189,445,65,K316,306,753,8,99,8,253,405,1200,10836,125,Yes,27929,939
K334,3,127,444,1497,750,179,430,1826,346,61,40,10431,89,452,32,1024,747,19437,17,0,241,372,127,306,531,71,240,2617,295,2939,,0,234,,11,1200,299,907,1927,1,94,1569,445,7,K334,306,619,8,16,480,184,407,1200,7430,126,Yes,21349,571
K340,4,141,243,1378,15,31,409,1211,342,50,41,8871,89,17,572,606,747,14559,17,1,169,195,141,224,589,66,191,1518,215,1440,,398,235,1,8,1200,360,733,954,0,32,279,445,4,K340,449,527,8,5,3,161,391,1200,7065,70,Yes,16374,251
K352,5,68,303,1395,726,191,359,1404,345,56,40,11596,89,584,553,717,747,19199,17,164,281,327,68,295,727,69,217,2934,277,1802,,272,236,1,18,1200,344,521,1144,1,65,1314,445,12,K352,304,423,8,31,9,123,401,1200,8990,76,Yes,21096,274
K353,6,90,721,1665,957,34,504,1999,348,61,41,12741,89,108,646,1112,747,23648,17,1,307,384,90,311,646,72,748,3420,284,3733,,10,236,1,27,1200,935,1401,2039,0,92,989,445,21,K353,304,1233,8,17,13,129,409,1200,9410,100,Yes,25567,625
K354,6,135,440,1419,577,78,430,1843,346,60,40,12802,89,45,610,1041,747,23474,17,1,3,372,135,295,535,71,148,4612,283,2663,,10,235,1,12,1200,431,936,3183,0,805,2247,445,6,K354,304,531,8,193,496,123,406,1200,9149,71,Yes,25375,490
K375,5,139,148,1984,526,76,359,1404,342,57,40,10113,89,435,349,717,747,18116,17,125,422,327,139,339,834,66,195,2972,281,1505,,9,235,1,58,1200,226,371,1005,0,660,1388,445,52,K375,304,400,8,5,6,202,399,1200,7974,68,Yes,20054,756
K382,4,100,648,852,483,31,366,1386,340,49,39,7710,89,26,423,707,747,13740,17,1,2,311,100,218,291,68,189,1994,207,1699,2,54,233,1,11,1200,122,386,269,2,43,726,445,4,K382,304,634,8,132,5,190,390,1200,6811,225,Yes,15547,168
K394,5,80,163,1818,484,98,348,1466,340,50,40,9035,89,32,494,834,747,15592,17,30,535,285,80,275,730,65,230,1879,265,1312,,168,235,1,11,1200,143,352,356,0,42,909,445,6,K394,370,384,8,181,5,87,391,1200,7458,75,Yes,17457,629
K397,1,114,195,1575,434,103,342,1185,342,55,40,9214,89,235,336,535,747,15358,17,2,153,308,114,390,734,66,366,1697,344,1573,,346,236,4,46,1200,181,525,666,1,38,843,445,44,K397,418,414,8,7,6,194,396,1200,7368,70,Yes,17344,334
K398,5,65,164,2400,823,333,534,2762,345,60,41,13346,89,540,419,1636,747,25959,17,1,237,591,65,302,826,69,214,5081,238,2306,,9,236,1,65,1200,269,584,785,0,998,2897,445,59,K398,304,701,8,39,8,189,405,1200,11429,92,Yes,27866,1180
K399,2,78,375,1389,356,29,351,1004,341,54,40,8567,89,76,309,350,747,14300,17,0,247,302,78,292,711,65,252,1528,284,1735,,249,235,,8,1200,149,463,441,1,25,641,445,5,K399,306,794,8,22,2,120,395,1200,7213,69,Yes,16188,283
