,Additions_to_Regular_Salary,Additions_to_Salary__Projected_Expenses,After_School_and_Student_Activities,Ancillary_Support_Services_All_Funds,Assistant_Principals,Attendance__Outreach_Services,Building_Maintenance,Building_Services_All_Funds,Central_Administration_All_Funds,Central_Instructional_Support_All_Funds,Central_Leadership,Classroom_Instruction_All_Funds,Computer_System_Support_School_Level,Contracted_Instructional_Services,Counseling_Services,Custodial_Services,Debt_Service,Direct_Services_to_Schools,District,Drug_Prevention_Programs,Education_Paraprofessionals,Energy,Field_Support_All_Funds,Field_Support_Costs,Food_Services,Instructional_Offices,Instructional_Supplies_and_Equipment,Instructional_Support_Srcs_All_Funds,Instructional_Support_and_Administration_All_Funds,LeadershipSupervisionSupport_All_Funds,Leases,Librarians_and_Library_Books,Operational_Offices,Other_Classroom_Staff,Other_Field_Support_Costs_All_Funds,Other_SystemWide_Obligations_All_Funds,Parent_Involvement_Activities,Principals,Professional_Development,Projected_Expenses,Referral_and_Evaluation_Services_All_Funds,Related_Services,Retiree_Health_and_Welfare,Sabbaticals_Leaves_Termination_Pay,School,School_Safety,Secretaries_School_Aides__Other_Support_Staff,Special_Commissioner_for_Investigation,Summer_and_Evening_School,Supervisors,Supplies_Materials_Equipment_Telephones,SystemWide_Costs,SystemWide_Obligations,Teachers,Text_Books,Title_1,Total,Transportation
Q114,0,114,49,1937,231,22,312,1099,372,63,34,9056,65,48,231,606,671,15754,27,0,13,181,114,373,321,77,70,2514,276,1035,,201,261,3,97,1145,110,276,340,0,317,1786,466,97,Q114,308,413,8,10,8,108,435,1145,8310,61,No,17706,1243
Q123,0,116,56,2676,504,165,247,1056,386,86,34,9389,65,513,438,645,671,17408,27,0,410,165,116,311,790,87,172,2755,268,1416,,17,265,3,43,1145,128,316,366,0,462,1506,466,43,Q123,308,486,8,33,7,103,472,1145,7782,93,Yes,19335,1513
Q124,0,92,206,1565,275,65,256,951,382,76,34,7543,65,55,214,429,671,12427,27,0,103,266,92,269,595,85,153,1183,243,1094,,17,264,3,26,1145,79,184,354,0,167,451,466,26,Q124,308,549,8,39,4,83,458,1145,6732,86,Yes,14299,597
Q137,0,96,130,1612,447,45,243,829,383,77,34,7459,65,494,258,354,671,12329,27,0,39,232,96,292,505,85,133,1127,266,1206,,71,264,3,26,1145,51,114,317,0,112,530,466,26,Q137,308,320,8,61,234,91,460,1145,6279,61,Yes,14226,735
Q146,0,123,112,1889,495,78,326,1164,373,67,34,9342,65,50,353,535,671,16854,27,0,267,303,123,317,409,79,131,2937,282,1398,,202,261,3,35,1145,87,284,252,0,327,1980,466,35,Q146,308,520,8,41,11,88,440,1145,8343,53,No,18757,1107
Q155,0,100,75,1392,651,101,277,1311,386,84,34,9432,65,73,246,760,671,15518,27,0,350,275,100,308,610,87,109,1718,257,1564,,258,266,3,50,1145,140,387,176,0,314,843,466,50,Q155,308,439,8,39,3,84,470,1145,8367,57,Yes,17439,410
Q183,0,120,68,1971,558,121,383,1400,387,85,34,8807,65,503,500,725,671,16568,27,108,429,292,120,364,654,88,67,2449,280,1821,,180,265,3,84,1145,136,335,381,0,315,1200,466,84,Q183,308,493,8,12,333,101,472,1145,7165,67,Yes,18549,945
Q197,0,147,159,2538,560,22,426,1498,391,93,34,11009,65,525,276,792,671,20503,27,0,555,280,147,334,955,90,132,3696,295,1615,,17,267,3,38,1145,109,343,344,0,701,2429,466,38,Q197,308,588,8,43,32,92,484,1145,9336,54,Yes,22466,1210
Q202,0,101,87,1238,467,60,250,779,383,78,34,7486,65,497,268,361,671,13009,27,0,107,168,101,324,498,85,57,1638,271,1767,,17,264,3,53,1145,77,190,503,0,335,812,466,53,Q202,308,315,8,43,671,125,462,1145,6186,72,Yes,14940,368
Q207,0,123,43,1389,250,22,316,964,373,65,34,8748,65,73,426,495,671,18684,27,0,281,153,123,315,409,78,76,6167,278,1293,,174,262,3,38,1145,103,296,376,0,470,5103,466,37,Q207,308,627,8,50,8,112,438,1145,7606,109,No,20582,607
Q210,0,104,101,1355,438,49,189,724,385,81,34,7752,65,499,347,371,671,13022,27,41,121,164,104,314,493,86,76,1878,273,1209,,73,265,3,41,1145,52,113,259,0,198,1089,466,41,Q210,308,347,8,42,230,81,466,1145,6622,56,Yes,14947,490
Q215,0,100,127,1916,489,64,194,977,387,89,34,9004,65,502,217,579,671,16108,27,0,550,204,100,313,723,88,90,2743,295,1368,,17,265,3,18,1145,113,333,543,0,272,1950,466,18,Q215,308,451,8,21,8,87,476,1145,7222,56,Yes,18041,821
Q223,0,124,199,2229,478,68,648,1879,384,81,34,9312,65,58,244,826,671,17216,27,0,453,406,124,506,905,85,438,2320,259,1351,,17,265,3,247,1145,103,300,335,0,426,1280,466,247,Q223,308,490,8,19,4,78,465,1145,7933,55,Yes,19331,952
Q226,0,108,93,1422,530,22,456,1446,386,83,34,9283,65,511,449,755,671,15292,27,75,123,235,108,348,581,87,87,1861,277,1170,,106,265,3,71,1145,69,153,242,0,159,996,466,71,Q226,308,379,8,98,8,100,468,1145,7937,176,Yes,17252,468
Q232,0,111,85,1555,329,22,246,726,371,61,34,8098,65,62,222,347,671,13447,27,0,189,133,111,371,451,77,142,1939,269,1019,,130,261,3,103,1145,55,204,494,0,305,1250,466,103,Q232,308,395,8,27,6,85,432,1145,6995,55,No,15395,731
Q253,0,131,146,1707,731,255,276,1690,389,91,34,10281,65,564,155,873,671,17977,27,0,602,541,131,307,844,89,84,2374,288,1793,,17,267,3,19,1145,172,446,680,0,485,1161,466,19,Q253,308,539,8,69,7,70,480,1145,8189,71,Yes,19909,491
Q254,0,133,135,1952,539,105,208,1323,385,84,34,8429,65,65,399,682,671,16360,27,0,174,433,133,285,653,86,87,3030,267,1493,,177,265,3,18,1145,133,317,521,0,25,2232,466,17,Q254,308,517,8,51,6,114,469,1145,7078,273,Yes,18258,926
Q260,0,97,159,886,749,23,333,1276,381,74,34,6480,65,52,467,745,671,12625,27,0,4,193,97,267,235,85,28,1642,246,2245,6,11,263,3,21,1145,159,547,86,0,532,302,466,21,Q260,308,584,8,105,259,106,455,1145,6127,64,Yes,14491,278
Q262,0,95,254,1448,576,179,636,1921,382,74,34,6278,65,192,565,984,671,15061,27,0,6,295,95,276,410,85,84,3592,242,1727,6,16,264,3,35,1145,226,383,733,0,276,2092,466,34,Q262,308,437,8,35,163,168,456,1145,5053,156,Yes,16938,665
Q273,0,96,149,2465,22,24,156,2003,379,75,34,12025,65,112,21,911,671,21269,27,0,1537,935,96,317,818,82,98,2003,300,2677,,11,264,3,17,1145,44,1524,156,0,19,1745,466,16,Q273,308,1051,8,16,4,76,455,1145,10022,68,Yes,23184,1274
Q282,0,95,213,1188,656,22,331,1266,382,74,34,6989,65,43,493,742,671,13006,27,0,1,192,95,281,766,84,544,1072,260,2397,,11,265,3,21,1145,274,764,173,0,15,55,466,21,Q282,308,501,8,28,376,100,456,1145,6115,71,Yes,14887,49
Q302,0,103,300,785,498,488,332,1276,387,81,34,8895,65,56,302,745,671,14729,27,217,202,193,103,296,293,88,321,1943,272,1728,6,284,265,3,23,1145,229,653,215,0,27,380,466,23,Q302,308,466,8,22,8,104,468,1145,7649,143,Yes,16637,119
Q306,0,114,83,2818,22,22,444,1370,384,83,34,8882,65,142,112,468,671,16275,27,0,675,459,114,300,655,85,293,1672,282,1419,,16,265,3,17,1145,210,631,343,0,25,1219,466,17,Q306,308,687,8,5,7,71,467,1145,7349,55,Yes,18186,1790
Q308,0,101,310,970,501,23,251,790,384,78,34,6525,65,40,549,364,671,11061,27,0,3,169,101,254,311,87,136,1369,236,1307,6,16,264,3,18,1145,129,368,213,0,28,329,466,17,Q308,308,306,8,22,8,125,462,1145,5963,130,Yes,12922,286
Q309,0,113,380,1119,490,23,332,1276,382,75,34,7420,65,53,205,745,671,12653,27,0,3,193,113,302,353,85,189,1127,279,1599,6,59,263,3,23,1145,140,440,186,0,26,354,466,23,Q309,308,560,8,66,6,103,457,1145,6656,203,Yes,14557,393
Q317,0,106,160,1731,384,30,288,1295,384,84,34,8575,65,88,617,740,671,16138,27,0,566,267,106,260,715,86,199,2676,240,1754,,15,265,3,20,1145,182,478,249,0,864,824,466,20,Q317,308,791,8,140,12,89,468,1145,7213,103,Yes,18010,643
Q318,0,106,140,1615,206,22,288,1295,387,85,34,8145,65,51,225,740,671,14405,27,0,258,267,106,330,594,88,172,864,235,2380,,15,265,3,95,1145,45,1013,274,0,35,396,466,95,Q318,308,776,8,5,277,107,472,1145,7314,54,Yes,16352,648
Q319,0,119,341,1818,582,197,502,1972,388,88,34,7884,65,66,507,954,671,15630,27,0,542,516,119,302,639,89,578,1993,285,1844,,15,265,3,17,1145,96,741,136,0,40,812,466,17,Q319,308,437,8,66,10,73,476,1145,6375,104,Yes,17552,807
Q323,0,86,194,1075,453,89,580,889,370,54,34,5648,70,37,207,140,671,9471,27,0,1,164,86,265,294,76,147,735,245,1038,6,119,260,3,20,1145,122,222,428,0,7,116,466,20,Q323,308,182,8,23,103,78,424,1145,4822,68,No,11304,404
Q324,0,104,632,1064,167,24,636,1921,384,78,34,8302,65,197,299,984,671,16406,27,0,14,295,104,316,417,87,1302,2028,299,2988,6,14,264,3,18,1145,220,1160,535,0,32,820,466,18,Q324,308,1284,8,49,13,364,462,1145,6092,95,Yes,18329,274
Q333,0,137,179,1911,299,133,351,1348,384,76,34,8684,65,110,314,672,671,14838,27,0,657,325,137,366,857,85,165,1481,242,1275,,213,265,3,124,1145,109,363,223,0,25,721,466,124,Q333,308,512,8,62,4,98,460,1145,7156,96,Yes,16808,682
Q351,0,129,1822,1129,22,978,636,1921,388,84,34,13348,65,243,907,984,671,23144,27,0,3,295,129,374,431,89,1613,3998,344,2620,6,11,265,3,31,1145,67,1781,1316,0,38,186,466,30,Q351,308,733,8,77,10,74,471,1145,9992,90,Yes,25134,325
Q400,0,112,663,789,905,250,491,2143,386,81,34,8092,65,540,766,1179,671,16396,27,0,5,467,112,330,249,88,109,2617,251,2642,6,142,264,3,79,1145,84,291,1051,0,175,679,466,79,Q400,308,1028,8,127,240,178,467,1145,6030,85,Yes,18338,167
Q410,0,118,288,1052,1079,549,637,1922,391,90,34,8744,65,526,640,984,671,18039,27,0,24,295,118,433,402,92,402,3845,394,2359,6,223,265,160,38,1145,145,361,544,1,544,1679,466,38,Q410,308,788,8,503,10,121,480,1145,6283,79,Yes,20097,277
Q475,0,100,193,733,654,152,249,994,385,80,34,8374,65,511,653,426,671,13713,27,27,5,224,100,397,198,87,197,1782,188,1731,95,119,264,3,209,1145,51,95,429,0,97,608,466,209,Q475,308,823,8,323,7,153,464,1145,6601,186,Yes,15719,162
Q480,0,96,392,695,542,156,250,1127,385,79,34,7570,65,755,497,457,671,12974,27,0,21,128,96,382,150,87,158,1695,246,1790,291,70,264,99,135,1145,59,56,226,0,129,462,466,135,Q480,308,572,8,124,491,128,464,1145,6045,73,Yes,14964,173
Q650,0,96,338,898,564,201,244,1373,371,57,34,7191,140,44,329,617,671,12254,27,0,2,506,96,432,321,77,183,1239,360,1457,6,138,261,3,72,1145,91,241,148,0,14,265,466,72,Q650,308,525,8,53,3,124,429,1145,6530,90,No,14259,129
Q008,0,117,100,2016,799,21,366,1305,386,85,34,9556,65,546,513,677,671,17312,28,112,255,262,117,275,693,88,137,2259,254,2060,,17,265,3,21,1145,100,306,796,0,403,1010,466,21,Q008,308,658,8,93,178,118,471,1145,7656,52,Yes,19202,951
Q030,0,152,48,2831,572,22,461,1545,400,107,34,13967,65,541,579,761,671,26175,28,0,1248,323,152,384,696,97,334,5481,343,2199,,23,269,3,41,1145,183,705,814,0,1235,3413,466,41,Q030,308,824,8,64,11,88,507,1145,10684,255,Yes,28211,1762
Q040,0,108,231,1586,597,211,349,1567,386,84,34,9759,65,92,308,858,671,17215,28,0,593,361,108,268,754,87,116,2411,245,1783,,17,266,3,23,1145,163,369,698,0,531,967,466,23,Q040,308,621,8,106,4,192,471,1145,8088,45,Yes,19098,459
Q048,0,100,212,1833,517,34,156,771,384,82,34,8756,65,73,258,47,671,15579,28,0,852,568,100,339,804,85,56,2301,287,1818,,17,265,3,52,1145,201,506,544,0,461,1136,466,51,Q048,308,529,8,81,7,259,466,1145,7078,53,Yes,17529,656
Q050,0,105,172,1850,689,21,274,1027,388,89,34,9030,65,529,122,554,671,15377,28,0,291,199,105,295,882,89,72,1744,271,1621,,166,266,3,24,1145,171,255,632,0,445,813,466,24,Q050,308,584,8,8,7,86,478,1145,7236,93,Yes,17295,596
Q054,0,106,134,1914,352,21,437,1273,385,85,34,10122,65,503,120,658,671,17023,28,0,424,177,106,375,679,86,69,2075,312,1532,,17,265,3,63,1145,142,370,410,0,536,1123,466,63,Q054,308,723,8,19,6,81,470,1145,8575,102,Yes,19012,863
Q055,0,114,64,1957,283,21,334,1138,386,86,34,9245,65,58,240,503,671,16519,28,1,234,301,114,366,534,87,121,2528,312,1536,,18,265,3,54,1145,146,338,418,0,322,1735,466,54,Q055,308,825,8,30,7,83,471,1145,8307,56,Yes,18501,1051
Q072,0,103,77,1562,611,137,231,1377,384,80,34,9257,65,525,349,821,671,15698,28,0,122,325,103,382,608,86,92,1654,344,1745,,16,264,3,38,1145,90,255,358,0,202,799,466,38,Q072,308,309,8,107,401,168,463,1145,7975,58,Yes,17688,581
Q080,0,179,145,3142,582,178,285,1316,387,89,34,10326,65,531,289,744,671,23020,28,139,179,287,179,333,523,88,69,6415,287,1642,,17,265,3,46,1145,122,355,102,0,649,4893,466,46,Q080,308,609,8,62,12,84,476,1145,9291,70,Yes,24973,2246
Q082,0,100,158,2630,273,245,323,1837,386,87,34,9321,65,534,236,728,671,17687,28,0,450,246,100,549,734,87,111,2504,311,1294,540,232,266,3,238,1145,116,315,648,0,349,1400,466,238,Q082,308,622,8,11,5,79,474,1145,7114,218,Yes,19854,1524
Q086,0,102,69,1665,386,93,281,833,388,90,34,9384,65,511,148,439,671,15094,28,0,257,113,102,312,633,88,288,1842,275,1268,,18,266,3,37,1145,92,241,319,0,440,1000,466,37,Q086,308,551,8,33,6,84,478,1145,7903,52,Yes,17029,659
Q099,0,114,226,1944,419,21,391,2701,381,80,34,8014,65,88,230,721,671,17208,28,0,8,421,114,345,564,84,172,2913,311,1523,1168,17,264,3,33,1145,110,257,305,0,443,1884,466,33,Q099,308,758,8,16,6,83,462,1145,7347,56,Yes,19159,1007
Q101,0,107,160,1238,517,21,197,1091,370,63,34,7654,65,57,83,700,671,13530,28,0,99,194,107,286,354,76,29,2009,264,1431,,17,261,3,21,1145,190,297,85,0,270,1285,466,21,Q101,308,528,8,16,6,82,434,1145,7279,70,No,15393,512
Q117,0,99,82,1790,433,57,250,842,384,82,34,8209,65,54,211,447,671,13614,28,0,241,146,99,295,696,85,153,1527,271,1148,,121,265,3,25,1145,54,178,206,0,310,814,466,24,Q117,308,451,8,120,5,82,466,1145,7220,90,Yes,15520,721
Q121,0,98,38,1253,353,21,237,995,388,87,34,8042,65,49,334,525,671,13149,28,0,134,234,98,355,498,88,135,1534,304,1228,,18,266,3,51,1145,106,209,266,0,228,807,466,51,Q121,308,571,8,21,5,89,475,1145,7306,111,Yes,15124,382
Q139,0,102,74,1969,204,21,221,927,371,66,34,7360,65,92,169,559,671,13822,28,0,64,147,102,324,602,77,50,2421,271,1042,,18,261,3,53,1145,85,244,115,0,391,1681,466,53,Q139,308,490,8,18,21,82,437,1145,6938,63,No,15728,994
Q140,0,118,60,1925,657,122,485,1496,387,88,34,8853,65,498,259,741,671,16720,28,0,630,269,118,392,760,88,35,2694,255,1634,,11,266,3,137,1145,116,323,176,0,613,1524,466,136,Q140,308,508,8,94,6,141,475,1145,7319,86,Yes,18731,793
Q144,0,118,170,2173,251,21,360,1266,372,67,34,9259,65,50,251,713,671,17228,28,0,288,192,118,569,412,77,98,3218,272,1193,,195,261,3,297,1145,116,290,139,0,506,2154,466,297,Q144,308,554,8,18,9,90,439,1145,8405,63,No,19379,1389
Q157,0,109,97,1788,524,21,202,975,372,66,34,7804,65,46,252,513,671,14182,28,51,148,260,109,402,407,78,110,2009,249,1498,,101,261,3,153,1145,104,194,242,0,175,1309,466,152,Q157,308,479,8,104,201,100,438,1145,6957,92,No,16167,1008
Q160,0,99,46,2148,463,91,282,1276,388,90,34,9394,65,550,38,749,671,16511,28,0,427,245,99,294,687,89,59,2048,276,1546,,17,266,3,17,1145,106,308,496,0,396,1371,466,17,Q160,308,650,8,37,46,80,478,1145,7713,91,Yes,18427,1088
Q161,0,101,111,1500,237,21,218,1164,386,85,34,8951,65,78,357,636,671,15011,28,0,155,311,101,321,568,87,76,2190,268,1105,,17,266,3,54,1145,117,270,1022,0,28,1556,466,53,Q161,308,510,8,19,7,82,472,1145,7524,57,Yes,16949,559
Q167,0,113,298,1274,554,22,181,1285,373,65,34,7983,65,61,18,59,671,14673,28,0,3,1044,113,379,354,78,203,2190,362,1828,,15,261,3,17,1145,196,610,280,0,555,1101,466,17,Q167,308,532,8,7,8,124,438,1145,7288,122,No,16635,548
Q174,0,103,182,2060,130,21,229,1159,371,64,34,8565,65,49,122,682,671,15522,28,0,158,248,103,428,478,76,83,2341,266,1294,,216,261,3,162,1145,136,329,120,0,225,1655,466,162,Q174,308,753,8,18,6,78,435,1145,7867,51,No,17530,1210
Q175,0,110,191,1221,264,21,455,1343,378,76,34,7008,65,51,172,635,671,12857,28,0,159,252,110,334,521,82,142,1970,269,1204,,229,263,3,65,1145,133,312,241,0,514,940,466,65,Q175,308,533,8,21,7,87,454,1145,6107,56,Yes,14790,327
Q182,0,108,138,2464,305,76,277,2602,389,92,34,8463,65,53,452,393,671,17872,28,0,214,131,108,352,618,89,78,3042,274,1193,1802,153,266,3,78,1145,122,240,460,0,533,1719,466,77,Q182,308,571,8,15,7,70,481,1145,7361,125,Yes,19849,1473
Q190,0,105,39,1273,504,21,192,875,372,64,34,7241,65,48,333,524,671,12664,28,84,3,158,105,305,426,77,47,1713,245,1457,,71,261,3,60,1145,82,243,124,0,256,899,466,60,Q190,308,503,8,20,106,101,435,1145,6865,61,No,14549,475
Q196,0,100,81,2000,261,21,272,1423,370,64,34,6902,65,92,23,794,671,13016,28,0,99,357,100,315,461,76,128,1335,265,1256,,17,261,3,50,1145,132,308,77,0,21,1057,466,50,Q196,308,600,8,23,7,79,434,1145,6407,56,No,14909,1167
Q206,0,108,115,1765,269,22,358,1407,383,82,34,8818,65,53,195,718,671,16205,28,0,179,332,108,339,602,85,111,2805,305,1303,,238,265,3,35,1145,154,347,322,0,599,1721,466,35,Q206,308,612,8,20,4,71,466,1145,7837,54,Yes,18155,790
Q217,0,101,82,1204,303,23,261,824,382,77,34,8102,65,498,339,405,671,13037,28,96,72,159,101,304,486,84,375,1626,245,1180,,87,264,3,59,1145,79,130,456,0,200,806,466,59,Q217,308,419,8,105,219,108,459,1145,6458,49,Yes,14945,345
Q220,0,138,161,2061,310,21,279,1164,383,84,34,9452,65,110,201,589,671,17908,28,1,457,296,138,345,580,85,270,3566,318,1527,,17,264,3,27,1145,127,342,604,0,568,2488,466,27,Q220,308,751,8,111,30,95,466,1145,7816,65,Yes,19864,1108
Q284,0,167,506,977,335,120,367,1315,382,73,34,6840,65,50,287,680,671,12102,28,0,2,263,167,290,269,85,332,1203,271,1600,6,16,264,3,18,1145,150,487,338,0,21,118,466,18,Q284,308,678,8,10,4,95,455,1145,5941,148,Yes,13991,336
Q303,0,110,153,1650,22,21,337,1402,371,64,34,9406,65,111,18,757,671,15566,28,0,519,308,110,310,475,76,359,1181,291,1817,,15,261,3,19,1145,19,938,118,0,22,948,466,19,Q303,308,749,8,24,5,104,435,1145,8049,208,No,17456,803
Q310,0,107,321,1014,355,110,537,1902,381,72,34,7642,71,79,404,1037,671,13226,28,0,6,323,107,294,334,84,232,1204,276,1356,6,15,263,3,19,1145,144,422,352,0,25,201,466,19,Q310,308,286,8,11,91,202,454,1145,6777,167,Yes,15118,301
Q325,0,100,223,855,790,707,609,1974,383,75,34,8915,65,175,718,1037,671,16429,28,0,3,323,100,356,269,85,450,1915,331,2670,6,14,264,3,24,1145,24,1058,611,0,23,220,466,24,Q325,308,590,8,55,5,227,458,1145,7418,187,Yes,18387,213
Q328,0,96,1072,805,24,21,537,1902,385,77,34,10482,65,184,873,1037,671,17405,28,0,6,323,96,291,296,86,869,2137,274,1983,6,14,265,3,17,1145,18,1196,563,0,27,126,466,17,Q328,308,545,8,133,6,212,462,1145,8320,392,Yes,19303,137
Q338,0,129,305,601,611,588,268,1041,383,75,34,6361,65,152,621,624,671,13076,28,0,64,143,129,423,89,86,137,1857,284,3087,6,17,263,3,139,1145,238,867,529,1,54,52,466,138,Q338,308,1385,8,216,3,220,458,1145,5151,90,Yes,15101,140
Q350,0,103,327,912,694,30,537,1902,383,74,34,9292,65,160,742,1037,671,16400,28,0,2,323,103,275,400,86,1068,1461,258,2730,6,17,264,3,17,1145,285,781,171,0,18,60,466,16,Q350,308,1183,8,16,3,69,457,1145,7248,607,Yes,18276,139
Q354,0,96,192,2813,22,29,461,1545,383,81,34,9716,65,70,23,761,671,16216,28,0,476,323,96,326,643,85,294,773,308,1272,,17,265,3,17,1145,148,620,1311,0,28,354,466,17,Q354,308,547,8,3,6,77,464,1145,7273,270,Yes,18150,1797
Q440,0,96,141,824,495,83,249,778,372,61,34,6510,88,41,479,382,671,10858,28,19,6,142,96,235,202,78,46,1509,187,1141,6,48,260,61,48,1145,67,68,86,0,119,602,466,48,Q440,308,488,8,80,6,83,433,1145,6051,91,No,12671,226
Q470,0,134,331,731,1096,355,633,1998,374,66,34,9430,65,47,605,1037,671,18038,28,149,14,323,134,631,229,79,238,3029,394,2717,6,260,261,3,238,1145,118,391,172,1,331,1138,466,237,Q470,308,1132,8,341,6,92,440,1145,8276,79,No,20254,130
Q505,0,97,260,849,645,133,274,997,383,76,34,7628,65,496,463,504,671,12765,28,16,11,213,97,330,223,86,171,1783,269,1411,6,91,264,3,61,1145,43,86,299,0,111,758,466,61,Q505,308,588,8,102,5,88,459,1145,6365,91,Yes,14698,253
Q620,0,96,197,948,688,76,337,979,372,60,34,7615,79,45,499,426,671,12604,28,37,5,211,96,267,295,78,240,1425,185,1541,6,137,260,3,82,1145,55,108,84,0,119,441,466,81,Q620,308,647,8,73,5,93,432,1145,6944,84,No,14447,266
Q680,0,92,139,1130,453,20,157,1320,370,55,34,6209,154,39,477,550,671,11017,28,0,11,607,92,225,334,76,10,852,208,1413,6,170,260,132,17,1145,112,314,183,0,13,92,466,16,Q680,308,449,8,3,13,184,424,1145,5458,203,No,12810,335
Q686,0,107,239,939,754,175,182,1295,373,63,34,6682,65,48,793,62,671,12626,28,0,4,1045,107,474,276,79,111,2095,379,1508,6,168,261,3,94,1145,171,322,118,0,31,685,466,94,Q686,308,328,8,23,10,94,437,1145,6121,86,No,14681,290
Q687,0,83,171,715,841,21,1169,1230,370,54,34,8099,65,48,340,50,671,13109,28,0,1,6,83,240,178,76,74,753,168,2229,6,12,261,234,71,1145,204,535,99,0,7,10,466,71,Q687,308,762,8,17,1,90,424,1145,7515,98,No,14917,164
Q690,0,107,272,830,970,128,433,2722,373,64,34,6717,65,43,536,1395,671,14729,28,0,3,887,107,302,202,79,106,2102,251,2252,6,233,260,223,51,1145,135,457,134,0,431,601,466,50,Q690,308,725,8,88,7,93,437,1145,5832,55,No,16613,256
Q896,0,84,235,1207,328,38,560,1736,372,59,34,6836,65,56,242,872,671,12161,28,0,1,298,84,283,613,78,49,1132,266,1166,6,220,261,3,17,1145,160,448,174,0,285,172,466,17,Q896,308,263,8,11,17,111,432,1145,6239,82,No,14020,221
Q015,0,103,300,1831,22,25,371,1673,382,78,34,8187,65,79,275,928,671,16556,29,10,550,374,103,979,707,84,126,3165,281,1595,,11,264,3,698,1145,256,590,545,0,923,1377,466,698,Q015,308,896,8,39,4,82,460,1145,6773,61,Yes,19140,752
Q033,0,101,63,2202,351,33,331,1161,371,66,34,7766,65,43,173,597,671,13855,29,10,80,233,101,316,569,76,42,1605,264,1020,,17,261,3,52,1145,53,198,154,0,307,967,466,52,Q033,308,393,8,14,5,72,436,1145,7231,181,No,15752,1261
Q034,0,102,154,1977,315,30,390,1416,384,83,34,8836,65,45,295,803,671,15717,29,10,691,222,102,504,698,86,97,1823,279,1564,,17,265,3,225,1145,29,398,429,0,431,873,466,225,Q034,308,760,8,29,7,84,467,1145,7388,138,Yes,17833,906
Q035,0,93,77,1594,249,200,282,1074,381,79,34,8023,65,48,142,615,671,13594,29,10,160,177,93,331,659,84,94,1516,299,1295,,17,264,3,31,1145,118,300,382,0,225,745,466,31,Q035,308,669,8,26,4,72,460,1145,7184,110,Yes,15529,562
Q036,0,111,176,2317,399,24,252,1310,383,83,34,7888,65,49,68,754,671,16255,29,11,368,304,111,535,658,85,57,2810,289,1819,,38,264,3,246,1145,172,456,428,0,758,1600,466,246,Q036,308,834,8,36,8,122,466,1145,6839,70,Yes,18401,1287
Q037,0,116,121,2036,319,363,483,1800,382,79,34,9733,65,504,55,903,671,18082,29,152,600,413,116,302,722,84,99,3091,261,1306,,166,264,3,41,1145,139,352,202,0,516,1744,466,40,Q037,308,558,8,165,5,72,461,1145,7933,60,Yes,19988,941
Q038,0,122,143,2655,650,189,407,1752,386,87,34,9336,65,123,76,1035,671,19560,29,10,69,311,122,300,677,87,88,3572,271,2124,,519,265,3,29,1145,307,763,664,0,30,2816,466,29,Q038,308,591,8,35,8,112,473,1145,7535,301,Yes,21478,1605
Q052,0,105,103,2473,281,654,212,1144,382,80,34,8724,65,108,210,699,671,16344,29,10,382,232,105,491,697,84,162,2549,262,1350,,16,264,3,229,1145,138,367,930,0,545,889,466,229,Q052,308,577,8,32,5,120,462,1145,6999,91,Yes,18442,1403
Q059,0,108,102,1495,750,118,229,1062,372,63,34,8293,65,70,263,654,671,14692,29,136,272,179,108,278,386,78,140,2156,223,1578,,18,261,3,55,1145,123,319,402,1,72,1343,466,54,Q059,308,426,8,46,6,76,436,1145,7253,89,No,16551,736
Q095,0,107,168,1567,370,161,249,749,383,83,34,8535,65,506,115,380,671,13616,29,10,270,120,107,301,591,85,141,1369,249,1289,,65,265,3,52,1145,61,148,697,0,284,570,466,52,Q095,308,566,8,44,89,115,467,1145,6552,257,Yes,15528,603
Q109,0,96,65,1211,685,51,280,1033,372,63,34,8544,65,47,311,607,671,13827,29,30,218,146,96,250,521,77,168,1531,233,1412,,130,261,3,17,1145,98,193,448,0,189,787,466,17,Q109,308,437,8,52,7,90,435,1145,7421,56,No,15657,318
Q116,0,93,79,1476,293,332,355,1185,385,80,34,9463,65,504,288,638,671,15628,29,10,247,192,93,357,717,86,49,2103,265,1308,,179,265,3,91,1145,114,286,149,0,342,938,466,91,Q116,308,470,8,101,166,93,465,1145,8168,63,Yes,17594,386
Q118,0,94,165,2074,309,29,341,1308,386,86,34,9734,65,507,250,772,671,17060,29,80,283,194,94,359,677,87,101,2474,322,1377,,18,265,3,37,1145,140,342,174,1,393,1417,466,35,Q118,308,616,8,42,7,103,471,1145,8368,238,Yes,19035,1024
Q131,0,93,93,1457,404,30,505,1172,385,84,34,7790,65,44,184,529,671,13117,29,10,149,139,93,291,541,86,44,1415,275,1190,,17,265,3,16,1145,106,277,289,0,247,746,466,16,Q131,308,433,8,24,4,73,468,1145,7148,72,Yes,15021,543
Q132,0,116,176,1605,448,23,364,1495,371,64,34,7915,65,60,289,853,671,15048,29,10,331,279,116,292,612,76,110,2299,260,1618,,331,261,3,32,1145,212,545,153,0,19,1571,466,32,Q132,308,532,8,23,5,89,435,1145,6851,53,No,16920,620
